id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
183443,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"Stratfor, Mexico Security Memo: CJNG Activities in Michoacan and Cancun, 2012-04-18",,,,,3,Zinapécuaro municipality,,Michoacán state,Zinapécuaro municipality,19.868860,-100.741840,POINT (-100.741840 19.868860),157839,Mexico,70,Americas,1,1,04/10/2012 00:00:00,04/10/2012 00:00:00,0,0,0,3,3,3,3,
183444,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"Stratfor, Mexico Security Memo: CJNG Activities in Michoacan and Cancun, 2012-04-18",,,,,3,Tancítaro municipality,,Michoacán state,Tancítaro municipality,19.310670,-102.348400,POINT (-102.348400 19.310670),157116,Mexico,70,Americas,1,1,04/10/2012 00:00:00,04/10/2012 00:00:00,0,0,0,6,6,6,6,
183445,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"Ap, 3 women shot to death with assault rifles in central Mexico; 8 bodies found in western Mexico, 2012-08-18",,,,,4,Michoacán state,,Michoacán state,,19.166667,-101.833333,POINT (-101.833333 19.166667),157117,Mexico,70,Americas,1,2,08/15/2012 00:00:00,08/17/2012 00:00:00,0,0,0,0,0,8,0,
183446,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"AP, 7 tortured, bound bodies found in western Mexico port city, with warnings signed by drug gang, 2012-04-13, Stratfor, Mexico Security Memo: CJNG Activities in Michoacan and Cancun, 2012-04-18",,,,,3,Lázaro Cárdenas municipality,,Michoacán state,Lázaro Cárdenas municipality,18.071260,-102.382200,POINT (-102.382200 18.071260),155676,Mexico,70,Americas,1,1,04/12/2012 00:00:00,04/12/2012 00:00:00,0,0,0,7,7,7,7,
183447,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"Cambio de Michoacan,  Confirman 9 muertos en Michoacán tras enfrentamientos en Briseñas y la Ciénega , 2012-12-23",,,,,1,San José de Gracia town,,Michoacán state,Marcos Castellanos municipality,19.989660,-103.021980,POINT (-103.021980 19.989660),157834,Mexico,70,Americas,1,1,12/23/2012 00:00:00,12/23/2012 00:00:00,0,0,0,5,5,5,5,
183448,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"Borderland beat, 4 Murdered at Food Stall in Colima - One of CJNG Leaders Dead , 2012-07-15",,,,,1,Tecomán town,,Colima state,Tecomán municipality,18.916780,-103.877860,POINT (-103.877860 18.916780),156393,Mexico,70,Americas,1,1,07/15/2012 00:00:00,07/15/2012 00:00:00,1,0,0,3,4,4,0,
183449,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"La Jornada Jalisco, Cruenta jornada navideña deja 20 muertos en Jalisco, 2012-12-26, stratfor, Mexico's Drug War: Balkanization Leads to Regional Challenges, 2013-04-18",,,,,3,Pihuamo municipality,,Jalisco state,Pihuamo municipality,19.189260,-103.377820,POINT (-103.377820 19.189260),157114,Mexico,70,Americas,1,2,12/23/2012 00:00:00,12/25/2012 00:00:00,0,0,0,13,13,13,13,
183450,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"La Jornada Jalisco, Cruenta jornada navideña deja 20 muertos en Jalisco, 2012-12-26, stratfor, Mexico's Drug War: Balkanization Leads to Regional Challenges, 2013-04-19",,,,,1,Quitupán town,,Jalisco state,Quitupan municipality,19.927280,-102.872710,POINT (-102.872710 19.927280),157835,Mexico,70,Americas,1,2,12/23/2012 00:00:00,12/25/2012 00:00:00,0,0,0,3,3,3,3,
183451,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"La Jornada Jalisco, Cruenta jornada navideña deja 20 muertos en Jalisco, 2012-12-26, stratfor, Mexico's Drug War: Balkanization Leads to Regional Challenges, 2013-04-20",,,,,4,Jalisco state,,Jalisco state,,20.333333,-103.666667,POINT (-103.666667 20.333333),158553,Mexico,70,Americas,2,2,12/23/2012 00:00:00,12/25/2012 00:00:00,0,0,0,8,8,8,8,
183452,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"La Jornada Jalisco, Cruenta jornada navideña deja 20 muertos en Jalisco, 2012-12-26, stratfor, Mexico's Drug War: Balkanization Leads to Regional Challenges, 2013-04-21",,,,,4,Michoacán state,,Michoacán state,,19.166667,-101.833333,POINT (-101.833333 19.166667),157117,Mexico,70,Americas,2,2,12/23/2012 00:00:00,12/25/2012 00:00:00,0,0,0,1,1,1,1,
183453,,2012,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,-1,"El Universal, Halla el Ejército 10 cuerpos en Pihuamo, Jalisco, 2012-12-26",,,,,3,Pihuamo municipality,,Jalisco state,Pihuamo municipality,19.189260,-103.377820,POINT (-103.377820 19.189260),157114,Mexico,70,Americas,1,1,12/26/2012 00:00:00,12/26/2012 00:00:00,0,0,0,10,10,10,10,
183454,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"Borderland Beat, 15 Die in Drug-Related Violence in Michoacan y  , 2012-04-11",,,,,2,Coalcomán de Vázquez Pallares town,,Michoacán state,Coalcomán de Vázquez Pallares municipality,18.777500,-103.160000,POINT (-103.160000 18.777500),156394,Mexico,70,Americas,1,1,04/10/2012 00:00:00,04/10/2012 00:00:00,0,0,0,0,0,1,0,
183456,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"Reuters, Ten severed heads found in western Mexican town, 2012-03-18, AP, Gunmen kill 12 police officers sent to investigate 10 deaths in southern Mexico,. 2012-03-19",,,,,1,Teloloapan town,,Guerrero state,Teloloapan municipality,18.367400,-99.867760,POINT (-99.867760 18.367400),155681,Mexico,70,Americas,1,1,03/18/2012 00:00:00,03/18/2012 00:00:00,10,0,0,0,10,10,10,
183460,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"Borderland Beat, Five Bodies Found Inside Burnt-Out Vehicle in Mexico , 2012-01-06, Stratfor, Mexico Security Memo: The Future of Methamphetamine in Guatemala, 2012-01-12",,,,state AG’s office,1,Tiquicheo town,,Michoacán state,Tiquicheo de Nicolás Romero municipality,18.903010,-100.737310,POINT (-100.737310 18.903010),156399,Mexico,70,Americas,1,2,01/05/2012 00:00:00,01/06/2012 00:00:00,0,0,0,5,5,5,3,
183461,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"Borderland Beat, 13 Men executed in Zitácuaro, Michoacan, 2012-01-09",,,,The town's mayor,1,Zitácuaro town,,Michoacán state,Zitácuaro municipality,19.436120,-100.357330,POINT (-100.357330 19.436120),157120,Mexico,70,Americas,1,1,01/09/2012 00:00:00,01/09/2012 00:00:00,0,0,0,0,0,13,0,
183462,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"AFP, 10 killed as drug cartels clash in Mexico, 2012-07-04, Reuters, FEATURE-Saint, knights and crystal meth; Mexico's bizarre cartel, 2012-07-18",,,,"Elias Alvarez
with state security in Michoacan",1,Zacazonapan town,,México state,Zacazonapan municipality,19.072780,-100.255180,POINT (-100.255180 19.072780),157120,Mexico,70,Americas,1,1,07/03/2012 00:00:00,07/03/2012 00:00:00,0,0,0,5,5,5,5,
183463,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"AFP, 10 killed as drug cartels clash in Mexico, 2012-07-04, Reuters, FEATURE-Saint, knights and crystal meth; Mexico's bizarre cartel, 2012-07-18",,,,"Elias Alvarez
with state security in Michoacan",1,Otzoloapan town,,México state,Otzoloapan municipality,19.116970,-100.298420,POINT (-100.298420 19.116970),157120,Mexico,70,Americas,1,1,07/03/2012 00:00:00,07/03/2012 00:00:00,0,0,0,5,5,5,5,
183467,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"Reuters, UPDATE 1-Mexican police find 16 bodies dumped in vehicle, 2012-09-10, Borderland beat, Police find 16 dead in Guererro state , 2012-09-10",,,,,2,Coyuca de Catalán town,,Guerrero state,Coyuca de Catalán municipality,18.325525,-100.698430,POINT (-100.698430 18.325525),155679,Mexico,70,Americas,1,1,09/10/2012 00:00:00,09/10/2012 00:00:00,0,0,0,0,0,16,0,
183468,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"Reuters, Police find 17 bodies dumped on road in western Mexico, 2012-09-16",,,,,2,Tizapán el Alto town,,Jalisco state,Tizapán el Alto municipality,20.161370,-103.043970,POINT (-103.043970 20.161370),158554,Mexico,70,Americas,1,1,09/16/2012 00:00:00,09/16/2012 00:00:00,0,0,0,0,0,17,0,
183469,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"AFP, Bodies of 14 males found in northern Mexico: authorities, 2012-08-09, Borderland beat, ""El Taliban"" Challenges Z40, Z-40 Responds with 14 Executions , 2012-08-14",,,,,2,San Luis Potosí town,,San Luis Potosí state,San Luis Potosí municipality,22.149820,-100.979160,POINT (-100.979160 22.149820),161439,Mexico,70,Americas,1,1,08/09/2012 00:00:00,08/09/2012 00:00:00,0,14,0,0,14,14,14,
183470,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"Borderland Beat, Knights Templar: Dump 11 Bodies on Guerrero Highway Leaves Message , 2012-08-27",,,,,4,Guerrero state,,Guerrero state,,17.666667,-100.000000,POINT (-100.000000 17.666667),154961,Mexico,70,Americas,1,1,08/26/2012 00:00:00,08/26/2012 00:00:00,0,0,0,0,0,11,0,
183471,,2012,True,Clear,2,5588,4978,La Familia - Los Caballeros Templarios,5588,5588,La Familia - Los Caballeros Templarios,1149,1149,La Familia,1150,1150,Los Caballeros Templarios,-1,"Borderland beat, 30 reportedly die in Mexico state, 2012-08-26 /Borderland Beat 8 Feb 2013 ""Luvianos: the bloody battle that was covered up"" http://www.borderlandbeat.com/2013/02/luvianos-bloody-battle-that-was-covered.html",,,,El Economista,2,Cerro de la Culebra village,,México state,Luvianos municipality,18.957260,-100.299210,POINT (-100.299210 18.957260),156400,Mexico,70,Americas,1,1,08/26/2012 00:00:00,08/26/2012 00:00:00,0,0,0,27,27,32,0,
183473,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"Reuters, Fourteen bodies dumped by highway in eastern Mexico, 2012-06-12",,,,,5,Near the Tamaulipas border,,Veracruz state,,22.398400,-98.248300,POINT (-98.248300 22.398400),161444,Mexico,70,Americas,1,1,06/11/2012 00:00:00,06/11/2012 00:00:00,0,0,0,14,14,14,14,
183474,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"Reuters, ANALYSIS-Zetas cartel feud augurs more blood, fear in Mexico, 2012-09-06",,,,,4,San Luis Potosí state,,San Luis Potosí state,,22.500000,-100.500000,POINT (-100.500000 22.500000),162160,Mexico,70,Americas,2,5,06/11/2012 00:00:00,09/06/2012 00:00:00,0,0,0,20,20,20,20,
183475,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"Reuters, ANALYSIS-Zetas cartel feud augurs more blood, fear in Mexico, 2012-09-06",,,,,4,Zacatecas state,,Zacatecas state,,23.000000,-103.000000,POINT (-103.000000 23.000000),162875,Mexico,70,Americas,2,5,06/11/2012 00:00:00,09/06/2012 00:00:00,0,0,0,20,20,20,20,
183478,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"Laredo Morning Times, 9 more bodies found in Nuevo Laredo, 2012-09-15",,,,"A Mexican federal source, speaking on condition of anonymity",1,Nuevo Laredo town,,Tamaulipas state,Nuevo Laredo municipality,27.484635,-99.522106,POINT (-99.522106 27.484635),168641,Mexico,70,Americas,1,1,09/14/2012 00:00:00,09/14/2012 00:00:00,0,0,0,0,0,9,0,
183479,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"Laredo Morning Times, 27 dead in N.L. over the weekend as cartels add fire to their arsenal , 2012-09-10",,,,"federal spokesman in Mexico, who spoke on the condition of anonymity",1,Nuevo Laredo town,,Tamaulipas state,Nuevo Laredo municipality,27.484635,-99.522106,POINT (-99.522106 27.484635),168641,Mexico,70,Americas,1,1,09/09/2012 00:00:00,09/09/2012 00:00:00,0,0,0,9,9,9,9,
183480,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"Laredo Morning Times, 9 more bodies found in Nuevo Laredo, 2012-09-15, Laredo Morning Times, Violence continues in Nuevo Laredo with 11 more dead, 2012-09-18",,,,"A Mexican federal source, speaking on condition of anonymity",2,Nuevo Laredo town,,Tamaulipas state,Nuevo Laredo municipality,27.484635,-99.522106,POINT (-99.522106 27.484635),168641,Mexico,70,Americas,1,1,09/11/2012 00:00:00,09/11/2012 00:00:00,0,0,0,0,0,3,0,
183481,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"Laredo Morning Times, Violence continues in Nuevo Laredo with 11 more dead, 2012-09-17",,,,,1,Nuevo Laredo town,,Tamaulipas state,Nuevo Laredo municipality,27.484635,-99.522106,POINT (-99.522106 27.484635),168641,Mexico,70,Americas,2,1,09/15/2012 00:00:00,09/15/2012 00:00:00,0,0,0,0,0,7,0,
183482,,2012,True,Clear,2,11704,11094,Los Zetas - Los Zetas - Velazquez Caballero faction,11704,11704,Los Zetas - Los Zetas - Velazquez Caballero faction,1088,1088,Los Zetas,3323,3323,Los Zetas - Velazquez Caballero faction,-1,"Laredo Morning Times, Violence continues in Nuevo Laredo with 11 more dead, 2012-09-18",,,,,2,Nuevo Laredo town,,Tamaulipas state,Nuevo Laredo municipality,27.484635,-99.522106,POINT (-99.522106 27.484635),168641,Mexico,70,Americas,2,4,09/05/2012 00:00:00,09/17/2012 00:00:00,0,0,0,0,0,35,0,
183485,,2012,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,-1,"AP, Unusual glimpse of Mexico corruption: police caught on video kidnapping 3 men later killed, 2013-06-15, Insight Crime, Mexican Police Caught Kidnapping in Video , 2012-06-15",,,,Attorney General Tomas Coronado,3,Lagos de Moreno municipality,,Jalisco state,Lagos de Moreno municipality,21.457300,-101.909790,POINT (-101.909790 21.457300),159997,Mexico,70,Americas,1,1,01/20/2012 00:00:00,01/20/2012 00:00:00,0,0,0,3,3,3,3,
183486,,2012,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,-1,"Southern Pulse, Violence decreases in Veracruz City, 2012-02-09",,,,,1,Veracruz town,,Veracruz state,Veracruz municipality,19.180950,-96.142900,POINT (-96.142900 19.180950),157128,Mexico,70,Americas,2,4,01/01/2012 00:00:00,01/25/2012 00:00:00,0,0,0,13,13,13,13,
183489,,2012,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,-1,"Borderland Beat, VERACRUZ: 14 Dismembered Bodies Discovered in Truck , 2012-06-12",,,,,1,Álamo town,,Veracruz state,Álamo Temapache municipality,20.910630,-97.674850,POINT (-97.674850 20.910630),159285,Mexico,70,Americas,1,1,06/12/2012 00:00:00,06/12/2012 00:00:00,14,0,0,0,14,17,14,
183556,,2012,False,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,-1,"Stratfor, Mexico Security Memo: The Future of Methamphetamine in Guatemala, 2012-01-12",,,,,3,San Ignacio municipality,,Sinaloa state,San Ignacio municipality,23.961680,-106.410480,POINT (-106.410480 23.961680),163588,Mexico,70,Americas,1,1,01/03/2012 00:00:00,01/03/2012 00:00:00,0,0,0,0,0,3,0,
183561,,2012,False,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,-1,"Borderland Beat, Bloody Wednesday in Culiacan, Sinaloa. , 2012-02-23",,,,,1,Culiacán town,,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.387820 24.790320),165026,Mexico,70,Americas,1,1,02/22/2012 00:00:00,02/22/2012 00:00:00,0,2,0,3,5,5,5,
183562,,2012,False,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,-1,"Reuters, Suspected Mexican teen assassin, 16, linked to 50 killings, 2012-09-14",,,,,4,Sinaloa state,,Sinaloa state,,25.000000,-107.500000,POINT (-107.500000 25.000000),165746,Mexico,70,Americas,2,5,02/01/2012 00:00:00,09/14/2012 00:00:00,0,0,0,0,0,36,0,
183564,,2012,False,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,-1,"Stratfor, Mexico Security Memo: CJNG Activities in Michoacan and Cancun, 2012-04-18",,,,,1,Culiacán town,,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.387820 24.790320),165026,Mexico,70,Americas,1,1,04/12/2012 00:00:00,04/12/2012 00:00:00,0,0,0,2,2,2,2,
183565,,2012,False,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,-1,"Borderland beat, Seven Slain in Sinaloa , 2012-03-24",,,,,2,Angostura town,,Sinaloa state,Angostura municipality,25.365860,-108.161070,POINT (-108.161070 25.365860),165744,Mexico,70,Americas,1,1,03/22/2012 00:00:00,03/22/2012 00:00:00,0,0,0,2,2,2,2,
183566,,2012,False,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,-1,"Borderland beat, Seven Slain in Sinaloa , 2012-03-25",,,,,2,Angostura town,,Sinaloa state,Angostura municipality,25.365860,-108.161070,POINT (-108.161070 25.365860),165744,Mexico,70,Americas,1,1,03/23/2012 00:00:00,03/23/2012 00:00:00,0,0,5,2,7,7,7,
