id,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
29344,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-13, Iraq attacks kill 59 during Shiite pilgrimage",,,,AFP,1,Balad town,,Şalāḩ ad Dīn province,Qaḑā’ Balad,34.014846,44.145737,POINT (44.145737 34.014846),179009,Iraq,645,Middle East,1,1,06/13/2012 00:00:00,06/13/2012 00:00:00,0,0,5,0,5,5,5
29346,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-16, Iraq car bombs targeting Shiite pilgrims kill 32",,,,An interior ministry official,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,06/16/2012 00:00:00,06/16/2012 00:00:00,0,0,32,0,32,32,32
29347,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-23, 111 killed in Iraq's deadliest day in two years",,,,Officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,07/23/2012 00:00:00,07/23/2012 00:00:00,0,0,4,0,4,4,4
29348,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-03, Iraq attacks kill 38 ahead of Shiite rituals",,,,Police,1,Ad Dīwānīyah town,,Al Qādisīyah province,Qaḑā’ ad Dīwānīyah,31.992886,44.925521,POINT (44.925521 31.992886),175410,Iraq,645,Middle East,1,1,07/03/2012 00:00:00,07/03/2012 00:00:00,0,0,26,0,26,26,26
29349,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-04, 11 killed in new Iraq attacks ahead of Shiite rituals",,,,A security official and a medic,1,Az Zubaydīyah town,,Wāsiţ province,Al ‘Azīzīyah district,32.758844,45.177268,POINT (45.177268 32.758844),176851,Iraq,645,Middle East,1,1,07/04/2012 00:00:00,07/04/2012 00:00:00,0,0,8,0,8,8,8
29350,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-05, Suicide bomber kills three in north Iraq market",,,,Police,1,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,07/05/2012 00:00:00,07/05/2012 00:00:00,0,0,3,0,3,3,3
29351,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-17, Deadly Iraq attacks overshadow Eid preparations",,,,Security and medical officials,1,Tājī town,,Baghdād province,Tājī district,33.529444,44.2775,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,08/16/2012 00:00:00,08/16/2012 00:00:00,0,0,1,0,1,1,1
29352,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-17, Deadly Iraq attacks overshadow Eid preparations",,,,Security and medical officials,4,Kirkūk province,,Kirkūk province,,35.25,44.166667,POINT (44.166667 35.250000),180449,Iraq,645,Middle East,1,1,08/16/2012 00:00:00,08/16/2012 00:00:00,0,0,9,0,9,9,9
29354,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-23, 111 killed in Iraq's deadliest day in two years",,,,Medical officials,1,Tājī town,,Baghdād province,Tājī district,33.529444,44.2775,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,07/23/2012 00:00:00,07/23/2012 00:00:00,0,0,42,0,42,42,42
29355,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-12, Iraq attacks kill 14",,,,Police,2,Sulaymān Bak town,,Şalāḩ ad Dīn province,Tooz district,34.794281,44.666707,POINT (44.666707 34.794281),179730,Iraq,645,Middle East,1,1,08/12/2012 00:00:00,08/12/2012 00:00:00,0,0,8,0,8,8,0
29356,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-09-09, Wave of attacks kills 88 in Iraq",,,,Security and medical officials,1,Tājī town,,Baghdād province,Tājī district,33.529444,44.2775,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,09/09/2012 00:00:00,09/09/2012 00:00:00,0,0,1,0,1,1,1
29357,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-09-09, Wave of attacks kills 88 in Iraq",,,,Security and medical officials,1,Ţūzkhūrmātū town,,Şalāḩ ad Dīn province,Tooz district,34.888083,44.632564,POINT (44.632564 34.888083),179730,Iraq,645,Middle East,1,1,09/09/2012 00:00:00,09/09/2012 00:00:00,0,0,2,0,2,2,2
29358,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-24, Security tightened after Iraq attacks kill 113",,,,Officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,07/23/2012 00:00:00,07/23/2012 00:00:00,0,0,2,0,2,2,2
29360,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-10, Six killed in Iraq attacks",,,,Security and medical officials,1,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,08/10/2012 00:00:00,08/10/2012 00:00:00,0,0,2,0,2,2,2
29362,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,9,0,9,9,9
29363,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Security and medical officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,5,0,5,5,5
29364,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Security and medical officials,2,Tājī town,,Baghdād province,Tājī district,33.529444,44.2775,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,5,0,5,5,5
29365,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Security and medical officials,1,Miqdādīyah town,,Diyālá province,Qaḑā’ Miqdādīyah,33.978611,44.936944,POINT (44.936944 33.978611),178290,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,2,0,2,2,2
29366,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Security and medical officials,1,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,5,0,5,5,5
29367,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Al Ḩillah town,,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.41963,POINT (44.419630 32.463672),176129,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,5,0,5,5,5
29368,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,1,0,1,1,1
29369,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-28, 12 dead in Iraq after bloody day",,,,Officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/28/2012 00:00:00,10/28/2012 00:00:00,0,0,10,0,10,10,10
29370,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-28, 12 dead in Iraq after bloody day",,,,Officials,1,Al Madā’in town,,Baghdād province,Al Madā’in district,33.15,44.616667,POINT (44.616667 33.150000),177570,Iraq,645,Middle East,1,1,10/28/2012 00:00:00,10/28/2012 00:00:00,0,0,2,0,2,2,2
29372,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Kirkūk town,,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,POINT (44.392222 35.468056),180449,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,5,0,5,5,5
29373,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Ḩawījah town,,Kirkūk province,Qaḑā’ al Ḩawījah,35.324934,43.768621,POINT (43.768621 35.324934),180448,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,4,0,4,4,4
29374,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Al Ḩafrīyah town,,Wāsiţ province,Al ‘Azīzīyah district,32.988391,44.838941,POINT (44.838941 32.988391),176850,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,4,0,4,4,4
29375,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-11-17, UPDATE 1-Car bomb kills seven foreign Shi'ite pilgrims in Iraq",,,,Police and hospital sources,1,Balad town,,Şalāḩ ad Dīn province,Qaḑā’ Balad,34.014846,44.145737,POINT (44.145737 34.014846),179009,Iraq,645,Middle East,1,1,11/17/2012 00:00:00,11/17/2012 00:00:00,0,0,7,0,7,7,0
29376,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-27, Wave of attacks kills 19 in Iraq",,,,Security and medical officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,11/27/2012 00:00:00,11/27/2012 00:00:00,0,0,12,0,12,12,12
29377,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-12-17,  Wave of Iraq attacks kills 48 people",,,,Security and medical officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,12/17/2012 00:00:00,12/17/2012 00:00:00,0,0,11,0,11,11,11
29378,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-29, Iraq bombings kill 45",,,,Babil provincial council member Hamed Ahmed Abboud,1,Al Ḩillah town,,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.41963,POINT (44.419630 32.463672),176129,Iraq,645,Middle East,1,1,11/29/2012 00:00:00,11/29/2012 00:00:00,0,0,33,0,33,33,33
29379,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"BBC Monitoring Middle East, 2012-12-14, Death toll in Iranian bus blast in Iraq reaches three",,,,Fars News Agency,1,Sāmarrā’ town,,Şalāḩ ad Dīn province,Qaḑā’ Sāmarrā’,34.196632,43.873899,POINT (43.873899 34.196632),179008,Iraq,645,Middle East,1,1,12/14/2012 00:00:00,12/14/2012 00:00:00,0,0,3,0,3,3,3
29380,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-05, Baghdad blasts against Shiite districts kill 10",,,,Official,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,7,0,7,7,7
29381,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-05, Baghdad blasts against Shiite districts kill 10",,,,Official,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,2,0,2,2,2
29382,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-05, 53 dead as Iraq bombs hit Shiites",,,,Defence and interior sources,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,14,0,14,15,14
29383,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-01-05, FACTBOX-Security developments in Iraq, January 5",,,,Police,2,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,1,0,1,1,0
29384,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-06, Iraq bombs kill two Shiites after deadly day",,,,Interior ministry official and a doctor at Yarmuk hospital,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/06/2012 00:00:00,01/06/2012 00:00:00,0,0,2,0,2,2,0
29385,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Reuters news, 2012-01-07, FACTBOX-Security developments in Iraq, January 7",,,,Police,1,Al Maḩmūdīyah town,,Baghdād province,Qaḑā’ al Maḩmūdīyah,33.06764,44.362303,POINT (44.362303 33.067640),177569,Iraq,645,Middle East,1,1,01/07/2012 00:00:00,01/07/2012 00:00:00,0,0,2,0,2,2,0
29386,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Reuters news, 2012-01-07, FACTBOX-Security developments in Iraq, January 7",,,,Police,1,Ba‘qūbah town,,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,01/07/2012 00:00:00,01/07/2012 00:00:00,0,0,1,0,1,1,0
29387,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-09, Attacks kill six in Iraq, wound 15 Afghan pilgrims",,,,Defence and interior ministry officials,1,‘Uwarīj town,,Baghdād province,Qaḑā’ Baghdād,33.196278,44.375733,POINT (44.375733 33.196278),177569,Iraq,645,Middle East,1,1,01/09/2012 00:00:00,01/09/2012 00:00:00,0,0,1,0,1,1,1
29388,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-09, Attacks kill 11 in Iraq, wound 15 Afghan pilgrims",,,,Officials from the ministries of interior and defence,2,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/09/2012 00:00:00,01/09/2012 00:00:00,0,0,4,0,4,4,4
29389,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-09, Attacks kill 17 in Iraq, wound 15 Afghan pilgrims",,,,Officials from the ministries of interior and defence,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/09/2012 00:00:00,01/09/2012 00:00:00,0,0,7,0,7,7,7
29390,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Reuters news, 2012-01-11, FACTBOX-Security developments in Iraq, January 11",,,,Police and hospital source,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/10/2012 00:00:00,01/10/2012 00:00:00,0,0,1,0,1,1,0
29391,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-04-13, Gunmen kill seven Shi'ite pilgrims in Iraq ambushes",,,,Police,1,Tārmīya town,,Baghdād province,,33.674444,44.395833,POINT (44.395833 33.674444),178289,Iraq,645,Middle East,1,1,04/13/2012 00:00:00,04/13/2012 00:00:00,0,0,5,0,5,5,5
29392,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-04-13, Gunmen kill seven Shi'ite pilgrims in Iraq ambushes",,,,Police,2,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,04/13/2012 00:00:00,04/13/2012 00:00:00,0,0,2,0,2,2,2
29393,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-03, Four killed in anti-Shiite Iraq car bombs",,,,Police,2,Karbalā’ town,,Karbalā’ province,Qaḑā Karbalā’,32.597902,44.016482,POINT (44.016482 32.597902),176849,Iraq,645,Middle East,1,1,07/03/2012 00:00:00,07/03/2012 00:00:00,0,0,4,0,4,4,0
29394,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-08, Iraq attacks on Shiites and lawyers kill 21",,,,Police and medic,1,At Tanmīyah village,,Wāsiţ province,Al ‘Azīzīyah district,33.015636,44.806726,POINT (44.806726 33.015636),177570,Iraq,645,Middle East,1,1,08/08/2012 00:00:00,08/08/2012 00:00:00,0,0,13,0,13,13,0
29395,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-18, Anti-Shiite suicide bombing kills 22 in Iraq",,,,Police,1,Ba‘qūbah town,,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,06/18/2012 00:00:00,06/18/2012 00:00:00,0,0,10,0,10,10,10
29396,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-09-07, Iraq attacks kill nine people",,,,Security and medical officials,1,Kirkūk town,,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,POINT (44.392222 35.468056),180449,Iraq,645,Middle East,1,1,09/07/2012 00:00:00,09/07/2012 00:00:00,0,0,8,0,8,8,0
29397,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-19, Iraq attack kills four south Asian pilgrims",,,,Officials,2,Balad town,,Şalāḩ ad Dīn province,Qaḑā’ Balad,34.014846,44.145737,POINT (44.145737 34.014846),179009,Iraq,645,Middle East,1,1,10/19/2012 00:00:00,10/19/2012 00:00:00,0,0,4,0,4,4,0
29398,2012,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-05, Three killed in bombing at Baghdad Shiite mosque",,,,Officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,11/05/2012 00:00:00,11/05/2012 00:00:00,0,0,3,0,3,3,0
45886,2013,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Agence France Presse,2013-03-14,Blasts strike near ministries in Baghdad: sources""",Agence France Presse,2013-03-14,Blasts strike near ministries in Baghdad: sources,AFP,4,Şalāḩ ad Dīn province,,Şalāḩ ad Dīn province,,34.5,43.65,POINT (43.650000 34.500000),179728,Iraq,645,Middle East,1,1,03/14/2013 00:00:00,03/14/2013 00:00:00,0,0,0,1,1,1,1
45887,2013,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,3,"""Agence France Presse,2013-03-15,18 dead in blasts, assault on Iraq ministry"";""Agence France Presse,2013-03-17,Qaeda front group claims Iraq ministry attack: SITE"";""Agence France Presse,2013-03-18,'Qaeda' attack on Iraq ministry killed 30: minister""",Agence France Presse;Agence France Presse;Agence France Presse,2013-03-15;2013-03-17;2013-03-18,"18 dead in blasts, assault on Iraq ministry;Qaeda front group claims Iraq ministry attack: SITE;'Qaeda' attack on Iraq ministry killed 30: minister",An interior ministry official and a medical source,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,03/15/2013 00:00:00,03/15/2013 00:00:00,0,3,0,27,30,31,30
