id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
58016,,2010,True,Clear,1,404,404,Pakistan:Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,-1,SATP,,,,,2,Tirah Valley,,Federally Administered Tribal Areas,Khyber Agency,33.812500,70.676944,POINT (70.676944 33.812500),178342,Pakistan,770,Asia,1,1,04/10/2010 00:00:00,04/10/2010 00:00:00,0,45,0,0,45,45,45,
58017,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Sararogha Town,,Federally Administered Tribal Areas,South Waziristan,32.515556,70.025833,POINT (70.025833 32.515556),176901,Pakistan,770,Asia,1,1,04/10/2010 00:00:00,04/10/2010 00:00:00,3,10,0,0,13,13,13,
58018,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Airstrikes kill 10 militants in NW Pakistan
11 April 2010
Associated Press Newswires",,,,police official Jawed Khan,1,Mardan Town,,Khyber Pakhtunkwa Province,Mardan District,34.200000,72.066667,POINT (72.066667 34.200000),179065,Pakistan,770,Asia,1,1,04/11/2010 00:00:00,04/11/2010 00:00:00,2,0,0,0,2,2,2,
58019,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Police kill two militant commanders in northwest Pakistan
14 April 2010
BBC Monitoring",,,,police,1,Mardan Town,,Khyber Pakhtunkwa Province,Mardan District,34.200000,72.066667,POINT (72.066667 34.200000),179065,Pakistan,770,Asia,1,1,04/12/2010 00:00:00,04/12/2010 00:00:00,0,2,0,0,2,2,2,
58020,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Airstrikes kill 10 militants in NW Pakistan
11 April 2010
Associated Press Newswires

(2) SATP Pakistan datasheet

(3) Pakistani forces kill 14 more terrorists in Orakzai Agency tribal area
11 April 2010
BBC Monitoring 

(4) Pakistan troops reportedly",,,,,2,Sherin Darra area,,Federally Administered Tribal Areas,Orakzai Agency,33.776690,70.934490,POINT (70.934490 33.776690),178342,Pakistan,770,Asia,1,1,04/11/2010 00:00:00,04/11/2010 00:00:00,0,11,0,0,11,41,10,
58021,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) SATP Pakistan datasheet

(2) Pakistani forces kill 14 more terrorists in Orakzai Agency tribal area
11 April 2010
BBC Monitoring

(3) Pakistan troops reportedly kill 23 militants in Orakzai tribal area
12 April 2010
BBC Monitoring",,,,,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,04/11/2010 00:00:00,04/11/2010 00:00:00,0,5,0,0,5,6,4,
58022,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""Reuters News,2010-04-12,UPDATE 1-Pakistani forces kill up to 40 militants in Orakzai"";""BBC Monitoring South Asia,2010-04-15,Pakistan forces kill 35 militants, Taleban claim taking control of check post""",Reuters News;BBC Monitoring South Asia,2010-04-12;2010-04-15,"UPDATE 1-Pakistani forces kill up to 40 militants in Orakzai;Pakistan forces kill 35 militants, Taleban claim taking control of check post","Khaista Rehman, a regional government official, ISPR, spokesman of banned TTP (Tehrik-i-Taleban Pakistan) Orakzai Agency chapter Hafiz Saeed",2,Sherin Darra area,,Federally Administered Tribal Areas,Orakzai Agency,33.776690,70.934490,POINT (70.934490 33.776690),178342,Pakistan,770,Asia,1,1,04/12/2010 00:00:00,04/12/2010 00:00:00,2,35,0,0,37,42,16,
58023,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) FACTBOX-Security developments in Pakistan, April 20
20 April 2010
Reuters News

(2) Targeted killings put Pakistan's Swat back on edge
Associated Press Writer
22 April 2010",,,,military officials,2,Swat Valley,,Khyber Pakhtunkwa Province,Swat District,34.782800,72.361900,POINT (72.361900 34.782800),179785,Pakistan,770,Asia,1,3,04/12/2010 00:00:00,04/18/2010 00:00:00,7,0,0,0,7,7,7,
58025,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Taleban may regain foothold in Pakistan's Swat - daily
22 April 2010
BBC Monitoring",,,,,3,Swat District,,Khyber Pakhtunkwa Province,Swat District,35.241602,72.499333,POINT (72.499333 35.241602),180505,Pakistan,770,Asia,2,4,04/13/2010 00:00:00,04/22/2010 00:00:00,0,0,0,0,0,3,0,
58026,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) SATP Pakistan datasheet

(2) At least eight militants killed in Pakistan tribal area - website
15 April 2010
BBC Monitoring",,,,,5,Lower Orakzai Tehsil,,Federally Administered Tribal Areas,Orakzai Agency,33.786121,71.093878,POINT (71.093878 33.786121),178343,Pakistan,770,Asia,1,1,04/15/2010 00:00:00,04/15/2010 00:00:00,0,5,0,0,5,8,5,
58028,,2010,True,Clear,3,388,540,LeJ - Civilians,388,1007,LeJ - Civilians,388,388,LeJ,9999,1,Civilians,-1,"(1) SATP

(2) Pakistan president, PM condemn northwest blasts
17 April 2010
BBC Monitoring

(3) Journalist among 32 killed in northwest Pakistan twin blasts
17 April 2010
BBC Monitoring

(4) Two suicide bombers kill 41 in attack on people fleeing Taliban",,,,,3,Kohat District,,Khyber Pakhtunkwa Province,Kohat District,33.449111,71.543938,POINT (71.543938 33.449111),177624,Pakistan,770,Asia,1,1,04/17/2010 00:00:00,04/17/2010 00:00:00,0,0,41,0,41,44,32,
58029,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Pakistan troops reportedly kill 25 militants in Orakzai tribal area
18 April 2010
BBC Monitoring

(2) SATP Pakistan datasheet",,,,security forces,2,Sangra Town,,Federally Administered Tribal Areas,Orakzai Agency,33.754841,70.893017,POINT (70.893017 33.754841),178342,Pakistan,770,Asia,1,1,04/18/2010 00:00:00,04/18/2010 00:00:00,1,13,0,0,14,25,14,
58030,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Pakistan northwest blast toll seven; 30 wounded
18 April 2010
BBC Monitoring

(2) UPDATE 3-Suicide bomber kills 7 in Pakistan's northwest
18 April 2010
Reuters News

(3) Suicide bomber rams truck into Pakistani police station, killing 7 passers-by
18",,,,"commissioner, Kohat, Khalid Khan",1,Kohat Town,,Khyber Pakhtunkwa Province,Kohat District,33.583333,71.433333,POINT (71.433333 33.583333),178343,Pakistan,770,Asia,1,1,04/18/2010 00:00:00,04/18/2010 00:00:00,1,0,0,7,8,8,8,
58032,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,"Qari Hussain, a top commander of the TTP",1,Kohat Town,,Khyber Pakhtunkwa Province,Kohat District,33.583333,71.433333,POINT (71.433333 33.583333),178343,Pakistan,770,Asia,1,1,04/18/2010 00:00:00,04/18/2010 00:00:00,1,0,1,6,8,8,8,
58033,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Seven soldiers killed in Pakistan tribal area attack
BBC Monitoring Newsfile
BBC Monitoring

(2) Pakistan army says militants kill 8 soldiers in an ambush on their convoy near Afghan border
23 April 2010
Associated Press Newswires",,,,"army, intelligence officials",2,Miranshah Town,,Federally Administered Tribal Areas,North Waziristan,33.008611,70.069722,POINT (70.069722 33.008611),177621,Pakistan,770,Asia,1,1,04/23/2010 00:00:00,04/23/2010 00:00:00,7,0,0,0,7,8,7,
58034,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Pakistan forces kill six militants in South Waziristan clash
24 April 2010
BBC Monitoring",,,,,2,Janata Town,,Federally Administered Tribal Areas,South Waziristan,32.601785,70.009213,POINT (70.009213 32.601785),176901,Pakistan,770,Asia,1,1,04/23/2010 00:00:00,04/23/2010 00:00:00,0,6,0,0,6,6,6,
58035,,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"(1) SATP

(2) Pakistan army says militants kill 8 soldiers in an ambush on their convoy near Afghan border
23 April 2010
Associated Press Newswires",,,,,1,Mir Ali Town,,Federally Administered Tribal Areas,North Waziristan,32.970219,70.200000,POINT (70.200000 32.970219),176901,Pakistan,770,Asia,1,1,04/23/2010 00:00:00,04/23/2010 00:00:00,0,0,4,0,4,4,4,
58036,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,04/23/2010 00:00:00,04/23/2010 00:00:00,0,16,0,0,16,16,16,
58037,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Bombs, missiles and bullets leave 29 dead in Pakistan as Taliban, army clash
24 April 2010
Associated Press Newswires

(2) SATP Pakistan datasheet",,,,Talagang DSP Ghaffar,1,Talagang Town,,Punjab Province,Chakwal District,32.929731,72.415829,POINT (72.415829 32.929731),176905,Pakistan,770,Asia,1,1,04/24/2010 00:00:00,04/24/2010 00:00:00,4,0,0,0,4,4,4,
58038,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) SATP Pakistan datasheet

(2) Bombs, missiles and bullets leave 29 dead in Pakistan as Taliban, army clash
24 April 2010
Associated Press Newswires

(3) Pakistan forces kill 10 militants in Orakzai tribal area
25 April 2010
BBC Monitoring",,,,,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,04/24/2010 00:00:00,04/24/2010 00:00:00,0,0,0,0,0,3,0,
58039,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) More on Suicide attack kills four policemen in Pakistan's Peshawar
28 April 2010
BBC Monitoring 

(2) SATP Pakistan datasheet

(3) UPDATE 2-Five policemen killed in Pakistan car bomb attack
28 April 2010
Reuters News",,,,Capital City Police Officer Peshawar Liaquat Ali,1,Pir Bala Town,,Khyber Pakhtunkwa Province,Peshawar District,34.066920,71.509000,POINT (71.509000 34.066920),179064,Pakistan,770,Asia,1,1,04/28/2010 00:00:00,04/28/2010 00:00:00,4,1,0,0,5,5,5,
58041,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) UPDATE 3-Suicide bomber in Pakistan's Swat kills 5-officials
1 May 2010
Reuters News

(2) SATP Pakistan datasheet

(3) Suicide attacker kills 3 civilians, 3 insurgents in NW Pakistan's Swat Valley
1 May 2010
Associated Press Newswires

(4) Pakistan: S",,,,"Maj. Gen. Ashfaq Nadeem, Swat police chief Qazi Ghulam Farooq",1,Mingora Town,,Khyber Pakhtunkwa Province,Swat District,34.783333,72.366667,POINT (72.366667 34.783333),179785,Pakistan,770,Asia,1,1,05/01/2010 00:00:00,05/01/2010 00:00:00,0,4,3,0,7,7,7,
58042,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Reuters News,2010-05-02,Pakistani jets target Taliban positions, kill 19""",Reuters News,2010-05-02,"Pakistani jets target Taliban positions, kill 19",,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,05/02/2010 00:00:00,05/02/2010 00:00:00,0,21,0,0,21,40,19,
58043,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Suicide bomber kills five people in NW Pakistan
18 May 2010
Reuters News

(2) Death toll in northwest Pakistan blast rises to 13 - report
18 May 2010
BBC Monitoring

(3) SATP Pakistan datasheet",,,,"Qibla Khan, a doctor at the city's main hospital",1,Dera Ismail Khan Town,,Khyber Pakhtunkwa Province,Dera Ismail Khan District,31.816667,70.916667,POINT (70.916667 31.816667),175462,Pakistan,770,Asia,1,1,05/18/2010 00:00:00,05/18/2010 00:00:00,3,0,3,6,12,12,12,
58044,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) UPDATE 4-Pakistan forces ""kill 40""; U.S. officials in talks
19 May 2010
Reuters News

(2) SATP Pakistan datasheet

(3) Troops kill 53 militants in Pakistan tribal area clashes
20 May 2010
BBC Monitoring

(4) Troops kill 60 Taleban in northwest Pakista",,,,officials,2,Dabori town,,Federally Administered Tribal Areas,Orakzai Agency,33.737177,70.808836,POINT (70.808836 33.737177),178342,Pakistan,770,Asia,1,1,05/19/2010 00:00:00,05/19/2010 00:00:00,2,53,0,0,55,64,42,
58045,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Gunmen kill ""peace broker"" in Pakistan's Waziristan
20 May 2010
Reuters News

(2) Gunmen kill former lawmaker in NW Pakistan
20 May 2010
Associated Press Newswires

(3) Pakistan Taleban condemn killing of Islamist politician
23 May 2010
BBC Monitoring",,,,,3,Tank District,,Khyber Pakhtunkwa Province,Tank District,32.240003,70.392559,POINT (70.392559 32.240003),176181,Pakistan,770,Asia,1,1,05/20/2010 00:00:00,05/20/2010 00:00:00,0,1,0,0,1,1,1,
58046,,2010,False,Clear,1,218,218,Government of India-Government of Pakistan,422,422,Government of India - Government of Pakistan,141,141,Government of India,142,142,Government of Pakistan,-1,"(1) Army: Pakistani killed by fire from Indian Kashmir
23 May 2010
Associated Press Newswires

(2) Indian soldier hurt in Pakistani firing across Kashmir cease-fire line - paper
24 May 2010
BBC Monitoring",,,,,1,Rawalakot town,,Azad Jammu & Kashmir,Poonch District,33.857816,73.760426,POINT (73.760426 33.857816),178348,Pakistan,770,Asia,1,2,05/23/2010 00:00:00,05/24/2010 00:00:00,0,1,0,0,1,1,1,
58047,,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"(1) SATP

(2) Pakistan's Lahore mosques attacks toll reach 62 - website
28 May 2010
BBC Monitoring

(3) UPDATE 5-Gunmen attack mosques, kill at least 70 in Pakistan
28 May 2010
Reuters News

(4) Police: Lahore attackers were Pakistani Taliban
29 May 2010",,,,"http://www.economist.com/node/16281220

http://www.criticalthreats.org/pakistan/punjabi-taliban

http://www.reuters.com/article/idUSTRE64T0QT20100530",1,Lahore Town,,Punjab Province,Lahore District,31.549722,74.343611,POINT (74.343611 31.549722),175469,Pakistan,770,Asia,1,1,05/28/2010 00:00:00,05/28/2010 00:00:00,0,0,95,0,95,95,95,
58048,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,05/28/2010 00:00:00,05/28/2010 00:00:00,0,80,0,0,80,80,80,
58049,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Over 40 militants killed in Pakistan's Orakzai Agency tribal area
30 May 2010
BBC Monitoring",,,,,2,Samana Area,,Federally Administered Tribal Areas,Orakzai Agency,33.555000,70.881667,POINT (70.881667 33.555000),178342,Pakistan,770,Asia,1,1,05/29/2010 00:00:00,05/29/2010 00:00:00,0,32,0,0,32,32,32,
58050,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Over 40 militants killed in Pakistan's Orakzai Agency tribal area
30 May 2010
BBC Monitoring",,,,,2,Mir Ghara Town,,Federally Administered Tribal Areas,Orakzai Agency,33.752625,70.833508,POINT (70.833508 33.752625),178342,Pakistan,770,Asia,1,1,05/29/2010 00:00:00,05/29/2010 00:00:00,1,4,0,0,5,5,4,
58052,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Pakistan: Six militants, two security personnel killed in Mohmand Agency clash
9 June 2010
BBC Monitoring

(2) Two soldiers, 40 militants killed in Pakistan's Mohmand Agency clashes
10 June 2010
BBC Monitoring

(3) SATP",,,,"TTP, official and tribal sources",2,Baizai Tehsil,,Federally Administered Tribal Areas,Mohmand Agency,34.571175,71.208107,POINT (71.208107 34.571175),179783,Pakistan,770,Asia,1,1,06/09/2010 00:00:00,06/09/2010 00:00:00,2,6,0,0,8,42,8,
58055,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"FACTBOX-Security developments in Pakistan, June 10
10 June 2010
Reuters News",,,,government official Ashkar Khan,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,06/10/2010 00:00:00,06/10/2010 00:00:00,0,8,0,0,8,8,8,
58057,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) FACTBOX-Security developments in Pakistan, June 14
14 June 2010
Reuters News

(2) SATP Pakistan datasheet

(3) Pakistan troops kill 12 militants in Orakzai, Malakand areas
15 June 2010
BBC Monitoring",,,,security officials,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,06/14/2010 00:00:00,06/14/2010 00:00:00,0,5,0,0,5,5,5,
58058,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) FACTBOX-Security developments in Pakistan, June 16
16 June 2010
Reuters News

(2) SATP Pakistan datasheet

(3) Security forces kill 12 militants in Pakistan's Bajaur
16 June 2010
BBC Monitoring

(4) Fierce fighting in NW Pakistan kills 10 soldiers
16",,,,,3,Bajaur Agency,,Federally Administered Tribal Areas,Bajaur Agency,34.757318,71.490673,POINT (71.490673 34.757318),179783,Pakistan,770,Asia,1,1,06/16/2010 00:00:00,06/16/2010 00:00:00,10,38,0,0,48,48,48,
58059,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Pakistani officials: Suspected US strike kills 13
19 June 2010
Associated Press Newswires

(2) One killed, 10 injured in northwest Pakistan blast
19 June 2010
BBC Monitoring",,,,Senior police official Aslam Khatak,3,Dera Ismail Khan District,,Khyber Pakhtunkwa Province,Dera Ismail Khan District,31.859627,70.648788,POINT (70.648788 31.859627),175462,Pakistan,770,Asia,1,1,06/19/2010 00:00:00,06/19/2010 00:00:00,0,0,1,0,1,1,1,
